store_id,retailer,country,state,store_name,place_id,place_name,location_setting,mapping_confidence,evidence_basis,evidence_url,verified_at,previous_venue_id,review_status,usable_for_network
opsm-nz-2830,OPSM,New Zealand,Bay of Plenty,Whakatane Optometrist by OPSM,corridor-nz-bay-of-plenty-whakatane-the-strand,The Strand,High Street,Medium,Current official OPSM locator and current EssilorLuxottica recruitment confirm the operating Whakatane store at 185 The Strand; the adjacent verified optical tenancy is also street-front,https://careers.essilorluxottica.com/job/Bay-Of-Plenty-Store-Manager-OPSM-FT-NZ-Whakatane/1411559833/,2026-09-02,,Accepted,true
specsavers-nz-3853,Specsavers,New Zealand,Bay of Plenty,Whakatane,corridor-nz-bay-of-plenty-whakatane-the-strand,The Strand,High Street,High,Official current store address is 184 The Strand and no shopping-centre tenancy is identified,https://www.specsavers.co.nz/stores/whakatane,2026-09-02,,Accepted,true
independent-other-optical-osm-ne-node-4757538924,Independent / Other optical,New Zealand,Canterbury,FOATE Optometry,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/4757538924,2026-09-01,,Needs review,false
specsavers-nz-3864,Specsavers,New Zealand,Canterbury,Ashburton,corridor-nz-canterbury-ashburton-cass-street,Cass Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.co.nz/stores/ashburton,2026-09-01,,Accepted,true
bailey-nelson-nz-optometrist-cashel-street,Bailey Nelson,New Zealand,Canterbury,Bailey Nelson Cashel Street,corridor-nz-canterbury-christchurch-cashel-street,Cashel Street,High Street,Medium,Numbered street address without a corroborated centre match,https://baileynelson.co.nz/pages/optometrist-cashel-street,2026-09-01,,Accepted,true
bailey-nelson-nz-optometrist-riccarton,Bailey Nelson,New Zealand,Canterbury,Bailey Nelson Riccarton,place-nz-canterbury-riccarton-westfield,Riccarton Westfield,Shopping Centre,High,Official centre address matches the Bailey Nelson tenancy at 129 Riccarton Road,https://www.westfield.co.nz/riccarton/opening-hours,2026-09-01,,Accepted,true
opsm-nz-1010,OPSM,New Zealand,Canterbury,OPSM Hornby,corridor-nz-canterbury-christchurch-main-south-road,Main South Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.co.nz/find-store,2026-09-01,,Accepted,true
opsm-nz-1620,OPSM,New Zealand,Canterbury,OPSM The Crossing,corridor-nz-canterbury-christchurch-kivers-lane,Kivers Lane,High Street,Medium,Best-judgement street-address classification; no centre evidence found,https://www.opsm.co.nz/find-store,2026-09-01,,Accepted,true
specsavers-nz-3854,Specsavers,New Zealand,Canterbury,Hornby - The Hub,place-nz-canterbury-the-hub-hornby-mall,The Hub Hornby Mall,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.co.nz/stores/hornby,2026-09-01,canterbury-hornby-hub-the,Accepted,true
specsavers-nz-3804,Specsavers,New Zealand,Canterbury,Papanui - Northlands Mall,place-nz-canterbury-northlands-mall,Northlands Mall,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.co.nz/stores/papanui,2026-09-01,canterbury-northlands,Accepted,true
specsavers-nz-3824,Specsavers,New Zealand,Canterbury,Riccarton Westfield,place-nz-canterbury-riccarton-westfield,Riccarton Westfield,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.co.nz/stores/riccartonwestfield,2026-09-01,canterbury-riccarton-westfield,Accepted,true
specsavers-nz-3815,Specsavers,New Zealand,Canterbury,Shirley - The Palms S/C,place-nz-canterbury-the-palms-shopping-centre,The Palms Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.co.nz/stores/shirley,2026-09-01,canterbury-palms-the,Accepted,true
independent-other-optical-osm-ne-way-101162360,Independent / Other optical,New Zealand,Canterbury,Groovy Glasses Ltd,corridor-nz-canterbury-christchurch-central-new-regent-street,New Regent Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/way/101162360,2026-09-01,,Accepted,true
opsm-nz-2949,OPSM,New Zealand,Canterbury,Kaiapoi Eyecare,corridor-nz-canterbury-kaiapoi-williams-street,Williams Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.co.nz/find-store,2026-09-01,,Accepted,true
opsm-nz-1672,OPSM,New Zealand,Canterbury,OPSM Merivale,corridor-nz-canterbury-merrivale-papanui-road,Papanui Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.co.nz/find-store,2026-09-01,,Accepted,true
opsm-nz-1653,OPSM,New Zealand,Canterbury,OPSM Papanui,corridor-nz-canterbury-papanui-main-north-road,Main North Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.co.nz/find-store,2026-09-01,,Accepted,true
oscar-wylee-nz-optometrist-northlands,Oscar Wylee,New Zealand,Canterbury,Oscar Wylee Northlands Mall,place-nz-canterbury-northlands-mall,Northlands Mall,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.co.nz/locations/optometrist-northlands.html,2026-09-01,canterbury-northlands,Accepted,true
opsm-nz-2948,OPSM,New Zealand,Canterbury,Rangiora Eyecare,corridor-nz-canterbury-rangiora-high-street,High Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.co.nz/find-store,2026-09-01,,Accepted,true
specsavers-nz-3862,Specsavers,New Zealand,Canterbury,Rangiora,corridor-nz-canterbury-rangiora-high-street,High Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.co.nz/stores/rangiora,2026-09-01,,Accepted,true
opsm-nz-1593,OPSM,New Zealand,Canterbury,OPSM Riccarton,place-nz-canterbury-riccarton-westfield,Riccarton Westfield,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.co.nz/find-store,2026-09-01,,Accepted,true
oscar-wylee-nz-optometrist-riccarton,Oscar Wylee,New Zealand,Canterbury,Oscar Wylee Westfield Riccarton,place-nz-canterbury-riccarton-westfield,Riccarton Westfield,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.co.nz/locations/optometrist-riccarton.html,2026-09-01,canterbury-riccarton-westfield,Accepted,true
opsm-nz-1413,OPSM,New Zealand,Canterbury,OPSM The Palms,corridor-nz-canterbury-shirley-new-brighton-road,New Brighton Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.co.nz/find-store,2026-09-01,,Accepted,true
specsavers-nz-3826,Specsavers,New Zealand,Canterbury,Timaru,corridor-nz-canterbury-timaru-elizabeth-street,Elizabeth Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.co.nz/stores/timaru,2026-09-01,,Accepted,true
independent-other-optical-osm-ne-node-4523027569,Independent / Other optical,New Zealand,Gisborne,Spec Savers,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/4523027569,2026-09-01,,Needs review,false
independent-other-optical-osm-ne-node-12611705756,Independent / Other optical,New Zealand,Gisborne,Sternsen Kain,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/12611705756,2026-09-01,,Needs review,false
opsm-nz-7705,OPSM,New Zealand,Gisborne,OPSM GISBORNE,corridor-nz-gisborne-gisborne-gladstone-road,Gladstone Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.co.nz/find-store,2026-09-01,,Accepted,true
specsavers-nz-3833,Specsavers,New Zealand,Gisborne,Gisborne,corridor-nz-gisborne-gisborne-gladstone-road,Gladstone Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.co.nz/stores/gisborne,2026-09-01,,Accepted,true
independent-other-optical-osm-ne-way-372801612,Independent / Other optical,New Zealand,Hawke's Bay,Frederick Swain Optometrists,corridor-nz-hawke-s-bay-hawke-s-bay-hastings-street,Hastings Street,High Street,Medium,Numbered street address without a corroborated centre match,https://frederickswain.co.nz/,2026-09-01,,Accepted,false
independent-other-optical-osm-ne-node-4327600580,Independent / Other optical,New Zealand,Hawke's Bay,Spex Eyewear,corridor-nz-hawke-s-bay-hawke-s-bay-emerson-street,Emerson Street,High Street,Medium,Numbered street address without a corroborated centre match,https://spexeyewear.co.nz/,2026-09-01,,Accepted,false
opsm-nz-1607,OPSM,New Zealand,Hawke's Bay,OPSM Hastings,corridor-nz-hawke-s-bay-hastings-heretaunga-street,Heretaunga Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.co.nz/find-store,2026-09-01,,Accepted,true
specsavers-nz-3836,Specsavers,New Zealand,Hawke's Bay,Hastings,corridor-nz-hawke-s-bay-hastings-heretaunga-street,Heretaunga Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.co.nz/stores/hastings,2026-09-01,,Accepted,true
opsm-nz-1619,OPSM,New Zealand,Hawke's Bay,OPSM Napier,corridor-nz-hawke-s-bay-napier-emeson-street,Emeson Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.co.nz/find-store,2026-09-01,,Accepted,true
specsavers-nz-3837,Specsavers,New Zealand,Hawke's Bay,Napier,corridor-nz-hawke-s-bay-napier-emerson-street,Emerson Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.co.nz/stores/napier,2026-09-01,,Accepted,true
independent-other-optical-osm-ne-way-221688843,Independent / Other optical,New Zealand,Hawke's Bay,Bennett and Pearson,corridor-nz-hawke-s-bay-napier-south-carlyle-street,Carlyle Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/way/221688843,2026-09-01,,Accepted,false
independent-other-optical-osm-ne-way-430131331,Independent / Other optical,New Zealand,Hawke's Bay,Herb Maynard Optometrist,corridor-nz-hawke-s-bay-napier-south-tennyson-street,Tennyson Street,High Street,Medium,Numbered street address without a corroborated centre match,http://www.hmo.co.nz/,2026-09-01,,Accepted,true
independent-other-optical-osm-ne-way-455198732,Independent / Other optical,New Zealand,Hawke's Bay,Pearson & Hooker Optometrists,corridor-nz-hawke-s-bay-taradale-gloucester-street,Gloucester Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/way/455198732,2026-09-01,,Accepted,true
independent-other-optical-osm-ne-way-455192520,Independent / Other optical,New Zealand,Hawke's Bay,Visique Taradale Optometrists,corridor-nz-hawke-s-bay-taradale-gloucester-street,Gloucester Street,High Street,Medium,Numbered street address without a corroborated centre match,http://www.visique.co.nz/,2026-09-01,,Accepted,true
independent-other-optical-osm-ne-node-13475253028,Independent / Other optical,New Zealand,Manawatu-Whanganui,Eyes on Broadway,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.eyesonbroadway.co.nz/,2026-09-01,,Needs review,false
independent-other-optical-osm-ne-node-13312432427,Independent / Other optical,New Zealand,Manawatu-Whanganui,Visique,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/13312432427,2026-09-01,,Needs review,false
specsavers-nz-3876,Specsavers,New Zealand,Manawatu-Whanganui,Levin,place-nz-manawatu-whanganui-levin-shopping-centre,Levin Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.co.nz/stores/levin,2026-09-01,manawatu-whanganui-levin,Accepted,true
independent-other-optical-osm-ne-node-5546969987,Independent / Other optical,New Zealand,Manawatu-Whanganui,Visique Eye Spy Optometrists,corridor-nz-manawatu-whanganui-palmerston-north-broadway-avenue,Broadway Avenue,High Street,Medium,Numbered street address without a corroborated centre match,https://www.eyespy-pn.co.nz/,2026-09-01,,Accepted,true
oscar-wylee-nz-optometrist-palmerston-north,Oscar Wylee,New Zealand,Manawatu-Whanganui,Oscar Wylee The Plaza Palmerston North,place-nz-manawatu-whanganui-the-plaza-palmerston-north,The Plaza Palmerston North,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.co.nz/locations/optometrist-palmerston-north.html,2026-09-01,manawatu-whanganui-north-palmerston-plaza-the,Accepted,true
specsavers-nz-3832,Specsavers,New Zealand,Manawatu-Whanganui,Palmerston North - The Plaza,place-nz-manawatu-whanganui-the-plaza,The Plaza,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.co.nz/stores/palmerstonnorth,2026-09-01,manawatu-whanganui-plaza-the,Accepted,true
independent-other-optical-osm-ne-node-5510196686,Independent / Other optical,New Zealand,Manawatu-Whanganui,Eyes On Victoria,corridor-nz-manawatu-whanganui-whanganui-victoria-avenue,Victoria Avenue,High Street,Medium,Numbered street address without a corroborated centre match,https://eyesonvictoria.co.nz/,2026-09-01,,Accepted,true
specsavers-nz-3847,Specsavers,New Zealand,Manawatu-Whanganui,Whanganui,corridor-nz-manawatu-whanganui-whanganui-victoria-avenue,Victoria Avenue,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.co.nz/stores/whanganui,2026-09-01,,Accepted,true
specsavers-nz-3852,Specsavers,New Zealand,Marlborough,Blenheim,corridor-nz-marlborough-blenheim-market-street,Market Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.co.nz/stores/blenheim,2026-09-01,,Accepted,true
independent-other-optical-osm-au-node-3981216558,Independent / Other optical,Australia,NSW,1001 Optical,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/3981216558,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-12769119364,Independent / Other optical,Australia,NSW,Blue Frog Optics,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/12769119364,2026-09-01,,Needs review,false
independent-other-optical-osm-au-way-566960696,Independent / Other optical,Australia,NSW,Brennan & Smith Optometrists,corridor-au-nsw-nsw-beardy-street,Beardy Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/way/566960696,2026-09-01,,Accepted,false
independent-other-optical-osm-au-node-12803835793,Independent / Other optical,Australia,NSW,Bupa Optical,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/12803835793,2026-09-01,,Needs review,false
independent-other-optical-osm-au-way-496416221,Independent / Other optical,Australia,NSW,Bupa Optical,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/way/496416221,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-4491736791,Independent / Other optical,Australia,NSW,Bupa Optical & Hearing,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/4491736791,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-4547826400,Independent / Other optical,Australia,NSW,Chestr Hill Optical,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/4547826400,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-4546298895,Independent / Other optical,Australia,NSW,City Specs,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/4546298895,2026-09-01,,Needs review,false
